Year(4)-CountyCode(2)-MunicipalityCode(2)-CaseNumber,County Name,Municipality Name,Crash Date,Crash Day of Week,Crash Time,Police Department Code,Police Department,Police Station,Total Killed,Total Injured,Pedestrians Killed,Pedestrians Injured,Severity,Intersection,Alcohol Involved,Hazmat Involved,Crash Type,Total Vehicles,Location,Location Direction,Route,Route Suffix,Std Rte Identifier,MilePost,Road System,Road Character,Road Horizontal Alignment,Road Grade,Road Surface Type,Surface Condition,Light Condition,Environmental Condition,Road Divided By,Temporary Traffic Control Zone,Distance To Cross Street,Unit Of Measurement,Direction From Cross Street,Cross Street Name,Is Ramp,Ramp To/From Route Name,Ramp To/From Route Direction,Posted Speed,Posted Speed Cross Street,First Harmful Event,Latitude,Longitude,Cell Phone In Use Flag,Other Property Damage,Reporting Badge No.
20181336E050-2018-01211A,MONMOUTH,TINTON FALLS BORO,06/22/2018,FR,1453,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,104.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.253890,74.080160,N,,7471
20181336E050-2018-01212A,MONMOUTH,TINTON FALLS BORO,06/22/2018,FR,1518,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,3,GARDEN STATE PARKWAY,S,444,,00000444__,102.60,03,,01,04,02,01,01,05,01,01,,,,,,,,65,,26,40.233510,74.093810,N,,7660
20181336E050-2018-01223A,MONMOUTH,TINTON FALLS BORO,06/24/2018,SU,0516,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,12,1,GARDEN STATE PARKWAY,N,444,,00000444__,107.20,03,,01,04,02,01,02,04,01,01,,,,,,,,65,,24,40.295130,74.091220,N,,7660
20181336E050-2018-01227A,MONMOUTH,TINTON FALLS BORO,06/24/2018,SU,2042,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,12,1,GARDEN STATE PARKWAY,S,444,,00000444__,106.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,24,40.281450,74.087080,N,,7739
20181336E050-2018-01237A,MONMOUTH,TINTON FALLS BORO,06/25/2018,MO,1137,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,108.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.306940,74.094570,N,,7369
20181336E050-2018-01250A,MONMOUTH,TINTON FALLS BORO,06/26/2018,TU,1704,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,102.80,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.235990,74.091820,N,,7380
20181336E050-2018-01254A,MONMOUTH,TINTON FALLS BORO,06/22/2018,FR,1607,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,108.40,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.309740,74.095510,N,,7199
20181336E050-2018-01255A,MONMOUTH,TINTON FALLS BORO,06/27/2018,WE,0948,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,105.00,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.386550,74.079960,N,,7471
20181336E050-2018-01257A,MONMOUTH,TINTON FALLS BORO,06/24/2018,SU,2111,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,102.60,03,,01,04,02,01,05,01,03,01,,,,,,,,65,,26,40.232600,74.092330,N,,7779
20181336E050-2018-01261A,MONMOUTH,TINTON FALLS BORO,06/27/2018,WE,2322,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,12,1,GARDEN STATE PARKWAY,N,444,,00000444__,101.50,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,24,40.217160,74.097500,N,,7751
20181336E050-2018-01277A,MONMOUTH,TINTON FALLS BORO,06/28/2018,TH,1736,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.00,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.251350,74.082190,N,,7779
20181336E050-2018-01288A,MONMOUTH,TINTON FALLS BORO,06/29/2018,FR,1812,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,101.70,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.221220,74.099020,Y,,7160
20181336E050-2018-01304A,MONMOUTH,TINTON FALLS BORO,07/01/2018,SU,0153,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,Y,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,107.00,03,,01,04,02,01,07,01,01,01,,,,,,,,65,,50,40.292380,74.091850,N,,7514
20181336E050-2018-01306A,MONMOUTH,TINTON FALLS BORO,06/30/2018,SA,1212,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,2,0,0,I,B,N,N,01,3,GARDEN STATE PARKWAY,S,444,,00000444__,108.90,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.316730,74.097890,N,,6978
20181336E050-2018-01335A,MONMOUTH,TINTON FALLS BORO,07/02/2018,MO,2141,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,12,1,GARDEN STATE PARKWAY,S,444,,00000444__,107.00,03,,01,04,02,01,05,01,01,01,,,,,,,,65,,24,40.289820,74.090870,N,,7471
20181336E050-2018-01340A,MONMOUTH,TINTON FALLS BORO,07/03/2018,TU,1233,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,104.60,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,46,40.260150,74.081100,N,NJTA GUIDERAIL,6411
20181336E050-2018-01342A,MONMOUTH,TINTON FALLS BORO,07/03/2018,TU,1659,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,4,GARDEN STATE PARKWAY,S,444,,00000444__,104.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.253650,74.081700,N,,7660
20181336E050-2018-01351A,MONMOUTH,TINTON FALLS BORO,07/04/2018,WE,1051,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,103.00,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.167810,74.101710,N,,6912
20181336E050-2018-01378A,MONMOUTH,TINTON FALLS BORO,07/07/2018,SA,2137,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,104.30,03,,01,04,02,01,07,01,01,01,,,,,,,,15,,26,40.271850,74.077600,N,,7660
20181336E050-2018-01386A,MONMOUTH,TINTON FALLS BORO,07/08/2018,SU,1910,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,109.10,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.321980,74.097760,N,,7660
20181336E050-2018-01391A,MONMOUTH,TINTON FALLS BORO,07/09/2018,MO,1854,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.90,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.261710,74.080420,N,,6978
20181336E050-2018-01402A,MONMOUTH,TINTON FALLS BORO,07/11/2018,WE,1545,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,105.80,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,57,40.276710,74.082810,N,,7779
20181336E050-2018-01408A,MONMOUTH,TINTON FALLS BORO,07/12/2018,TH,1647,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,107.30,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.284670,74.091490,N,,7660
20181336E050-2018-01423A,MONMOUTH,TINTON FALLS BORO,07/14/2018,SA,0729,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,15,1,GARDEN STATE PARKWAY,S,444,,00000444__,104.00,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,39,39.406780,74.806120,N,,7227
20181336E050-2018-01444A,MONMOUTH,TINTON FALLS BORO,07/15/2018,SU,0840,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,N,444,,00000444__,106.30,03,,01,04,02,02,01,02,01,01,,,,,,,,65,,46,40.282970,74.085920,N,NJTA GUARDRAIL,7332
20181336E050-2018-01460A,MONMOUTH,TINTON FALLS BORO,07/15/2018,SU,1549,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,103.50,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.250360,74.081550,N,,7129
20181336E050-2018-01461A,MONMOUTH,TINTON FALLS BORO,07/16/2018,MO,1520,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,107.10,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.293810,74.090660,N,,7660
20181336E050-2018-01469A,MONMOUTH,TINTON FALLS BORO,07/17/2018,TU,1802,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,105.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.296630,74.092590,N,,7739
20181336E050-2018-01470A,MONMOUTH,TINTON FALLS BORO,07/17/2018,TU,1920,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,109.00,03,,03,04,02,02,01,01,01,01,,,,,,,,65,,46,40.335210,74.100190,N,NJTA GUARDRAIL,7208
20181336E050-2018-01474A,MONMOUTH,TINTON FALLS BORO,07/13/2018,FR,1126,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,2,0,0,I,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,103.80,03,,01,04,02,02,01,05,01,01,,,,,,,,65,,26,40.248640,74.082760,N,,7448
20181336E050-2018-01487A,MONMOUTH,TINTON FALLS BORO,07/18/2018,WE,2250,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,N,444,,00000444__,109.00,03,,01,04,02,01,05,01,01,01,,,,,,,,65,,26,40.320550,74.097640,N,,7450
20181336E050-2018-01490A,MONMOUTH,TINTON FALLS BORO,07/19/2018,TH,1703,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.30,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.254690,74.081420,N,,7369
20181336E050-2018-01491A,MONMOUTH,TINTON FALLS BORO,07/19/2018,TH,1639,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.254380,74.081870,N,,7369
20181336E050-2018-01493A,MONMOUTH,TINTON FALLS BORO,07/20/2018,FR,0327,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,103.90,03,,01,04,02,01,06,01,01,01,,,,,,,,65,,26,40.249720,74.081740,N,,7779
20181336E050-2018-01512A,MONMOUTH,TINTON FALLS BORO,07/19/2018,TH,1558,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,08,2,GSP MONMO LOT at milepost 101,S,,,,101.00,09,,01,04,02,01,01,01,02,01,,,,,,,,15,,26,40.258400,74.325900,N,,7208
20181336E050-2018-01517A,MONMOUTH,TINTON FALLS BORO,07/21/2018,SA,1303,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,106.50,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.290980,74.089960,N,,7453
20181336E050-2018-01519A,MONMOUTH,TINTON FALLS BORO,07/21/2018,SA,1339,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,108.40,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.309740,74.095510,N,,7660
20181336E050-2018-01531A,MONMOUTH,TINTON FALLS BORO,07/23/2018,MO,0911,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,105.40,03,,01,04,02,02,01,02,01,01,,,,,,,,65,,54,40.271450,74.079700,N,,7369
20181336E050-2018-01550A,MONMOUTH,TINTON FALLS BORO,07/25/2018,WE,0628,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,103.50,03,,01,05,02,02,02,02,01,01,,,,,,,,65,,46,40.244440,74.085540,N,,7453
20181336E050-2018-01563A,MONMOUTH,TINTON FALLS BORO,07/26/2018,TH,2010,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,105.00,03,,01,04,02,01,03,01,01,01,,,,,,,,65,,26,40.265790,74.079270,N,,7779
20181336E050-2018-01564A,MONMOUTH,TINTON FALLS BORO,07/26/2018,TH,2017,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,105.00,03,,01,04,02,01,03,01,01,01,,,,,,,,65,,46,40.265800,74.079270,N,,7779
20181336E050-2018-01569A,MONMOUTH,TINTON FALLS BORO,07/27/2018,FR,1217,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,15,1,GARDEN STATE PARKWAY,N,444,,00000444__,103.90,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,39,40.238920,74.087420,N,,7439
20181336E050-2018-01575A,MONMOUTH,TINTON FALLS BORO,07/28/2018,SA,1249,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,104.10,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.251180,74.081480,N,,7369
20181336E050-2018-01577A,MONMOUTH,TINTON FALLS BORO,07/26/2018,TH,0202,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,N,444,,00000444__,108.40,03,,01,04,02,01,06,01,01,01,,,,,,,,65,,46,40.312140,74.095310,N,NJTPA Guiderail,7514
20181336E050-2018-01578A,MONMOUTH,TINTON FALLS BORO,07/28/2018,SA,1928,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,15,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.70,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,11,40.251510,74.082210,N,,7570
20181336E050-2018-01596A,MONMOUTH,TINTON FALLS BORO,07/30/2018,MO,0132,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,Y,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,102.70,03,,01,04,02,01,05,01,01,01,,,,,,,,65,,26,40.233900,74.091400,N,,7661
20181336E050-2018-01597A,MONMOUTH,TINTON FALLS BORO,07/30/2018,MO,0217,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,Y,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,103.20,03,,01,04,02,01,05,01,01,01,,,,,,,,65,,26,40.240180,74.086430,N,10 FEET OF NJTPA GUARDRAIL.,7661
20181336E050-2018-01609A,MONMOUTH,TINTON FALLS BORO,07/30/2018,MO,1720,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,106.70,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,46,40.386550,74.092030,N,,7471
20181336E050-2018-01620A,MONMOUTH,TINTON FALLS BORO,08/02/2018,TH,0920,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,103.70,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.247340,74.083510,N,,7804
20181336E050-2018-01629A,MONMOUTH,TINTON FALLS BORO,08/03/2018,FR,1717,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,101.70,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.221220,74.099020,N,,7471
20181336E050-2018-01637A,MONMOUTH,TINTON FALLS BORO,08/03/2018,FR,1915,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,3,GARDEN STATE PARKWAY,N,444,,00000444__,100.90,03,,01,04,02,02,01,02,01,01,,,,,,,,65,,26,40.208530,74.097190,N,,7639
20181336E050-2018-01642A,MONMOUTH,TINTON FALLS BORO,08/03/2018,FR,1120,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,108.30,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.310680,74.095770,N,,7208
20181336E050-2018-01656A,MONMOUTH,TINTON FALLS BORO,08/04/2018,SA,1609,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,08,2,GARDEN STATE PARKWAY,N,444,,00000444__,101.00,03,,01,04,02,01,01,01,02,01,,,,,,,,15,,26,40.199550,74.098850,N,,7208
20181336E050-2018-01664A,MONMOUTH,TINTON FALLS BORO,08/05/2018,SU,1303,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,105.10,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.264520,74.079490,N,,6072
20181336E050-2018-01665A,MONMOUTH,TINTON FALLS BORO,08/05/2018,SU,1818,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,105.70,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.272680,74.078940,N,,7453
20181336E050-2018-01679A,MONMOUTH,TINTON FALLS BORO,08/04/2018,SA,1408,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,2,GARDEN STATE PARKWAY,N,444,,00000444__,101.00,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,53,40.386550,74.177130,N,LIGHT POLE #HE05 RIGHT SHOULDER. NJTA P.O. Box 5042 WOODBRIDGE  NJ 07095,7779
20181336E050-2018-01696A,MONMOUTH,TINTON FALLS BORO,08/09/2018,TH,0304,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,Y,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,103.10,03,,01,04,02,01,06,01,01,01,,,,,,,,65,,46,40.239620,74.088720,N,NJTA GUARDRAIL DAMAGE.,7639
20181336E050-2018-01703A,MONMOUTH,TINTON FALLS BORO,08/10/2018,FR,,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,12,1,GARDEN STATE PARKWAY,S,444,,00000444__,106.30,03,,01,04,02,01,06,01,01,01,,,,,,,,65,,24,40.282710,74.088110,N,,7471
20181336E050-2018-01707A,MONMOUTH,TINTON FALLS BORO,08/10/2018,FR,0131,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,Y,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,103.00,03,,01,04,02,01,05,01,03,01,,,,,,,,65,,60,40.238380,74.089690,N,,7578
20181336E050-2018-01710A,MONMOUTH,TINTON FALLS BORO,08/07/2018,TU,0936,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,107.60,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.300920,74.092090,N,,7380
20181336E050-2018-01718A,MONMOUTH,TINTON FALLS BORO,08/11/2018,SA,1428,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,107.00,03,,01,05,02,02,01,02,01,01,,,,,,,,65,,26,40.289310,74.091160,N,,7576
20181336E050-2018-01733A,MONMOUTH,TINTON FALLS BORO,08/13/2018,MO,1151,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,103.10,03,,01,04,02,02,01,02,03,01,,,,,,,,65,,26,40.239620,74.088720,N,,6880
20181336E050-2018-01748A,MONMOUTH,TINTON FALLS BORO,08/01/2018,WE,0832,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,S,444,,00000444__,102.60,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.233510,74.093800,N,,7448
20181336E050-2018-01751A,MONMOUTH,TINTON FALLS BORO,08/13/2018,MO,1133,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,109.10,03,,01,04,02,02,01,02,01,01,,,,,,,,65,,60,39.601230,74.706450,N,,7227
20181336E050-2018-01766A,MONMOUTH,TINTON FALLS BORO,08/14/2018,TU,2017,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,11,1,GARDEN STATE PARKWAY,S,444,,00000444__,106.00,03,,02,05,02,02,06,02,01,01,,,,,F,NJ 36,,25,,46,40.289310,74.091160,N,GUARDRAIL  NJTA PO BOX 5042 WOODBRIDGE NJ.,7448
20181336E050-2018-01770A,MONMOUTH,TINTON FALLS BORO,08/15/2018,WE,1403,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,2,0,0,I,B,N,N,01,3,GARDEN STATE PARKWAY,S,444,,00000444__,108.60,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.312510,74.096560,N,,7576
20181336E050-2018-01774A,MONMOUTH,TINTON FALLS BORO,08/16/2018,TH,1632,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,2,0,0,I,B,N,N,01,4,GARDEN STATE PARKWAY,S,444,,00000444__,108.20,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.309520,74.095640,N,,7661
20181336E050-2018-01783A,MONMOUTH,TINTON FALLS BORO,08/03/2018,FR,1441,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,102.10,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.226910,74.097740,N,,7779
20181336E050-2018-01784A,MONMOUTH,TINTON FALLS BORO,08/03/2018,FR,1457,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,102.30,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,26,40.228630,74.094800,N,,7779
20181336E050-2018-01786A,MONMOUTH,TINTON FALLS BORO,08/17/2018,FR,1057,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,02,2,GARDEN STATE PARKWAY,E,444,,00000444__,106.00,03,,01,04,02,01,01,01,01,01,,,,,,,,25,,26,40.289310,74.091160,N,,7453
20181336E050-2018-01792A,MONMOUTH,TINTON FALLS BORO,08/18/2018,SA,1041,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,108.50,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.247740,74.082810,N,,7578
20181336E050-2018-01793A,MONMOUTH,TINTON FALLS BORO,08/18/2018,SA,1358,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,99,1,GARDEN STATE PARKWAY,N,444,,00000444__,102.10,03,,01,04,02,01,01,01,03,01,,,,,,,,65,,12,40.225840,74.096030,N,,7578
20181336E050-2018-01808A,MONMOUTH,TINTON FALLS BORO,08/18/2018,SA,1447,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,02,2,GARDEN STATE PARKWAY,N,444,,00000444__,101.10,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.211410,74.097240,N,,7227
20181336E050-2018-01809A,MONMOUTH,TINTON FALLS BORO,08/18/2018,SA,1414,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,02,3,GARDEN STATE PARKWAY,N,444,,00000444__,104.40,03,,01,04,02,01,01,01,04,01,,,,,,,,65,,26,39.840340,74.706410,N,,7227
20181336E050-2018-01812A,MONMOUTH,TINTON FALLS BORO,08/17/2018,FR,1718,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,S,444,,00000444__,104.30,03,,01,04,02,01,01,01,01,01,,,,,,,,65,,26,40.255850,74.081800,N,,7448
20181336E050-2018-01815A,MONMOUTH,TINTON FALLS BORO,08/21/2018,TU,0724,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,0,0,0,P,B,N,N,01,2,GARDEN STATE PARKWAY,N,444,,00000444__,101.40,03,,03,06,02,01,01,01,05,01,,,,,,,,65,,26,40.221530,74.097150,N,,7361
20181336E050-2018-01826A,MONMOUTH,TINTON FALLS BORO,08/21/2018,TU,0443,02,NEW JERSEY STATE POLICE,HOLMDEL - SQUAD,0,1,0,0,I,B,N,N,11,1,GARDEN STATE PARKWAY,N,444,,00000444__,106.00,03,,01,04,02,01,05,01,01,01,,,,,,,,65,,46,40.304300,74.100400,N,NJTA Guardrail,7739
